customer_id,customer_name,email,phone,gender,date_of_birth,city,state,registration_date,loyalty_points,status
C0681,Neha Sharma,nehasharma@email.com,34625754,Male,1985/05/23,Hyderabad,Rajasthan,08/04/2024,1810,Inactive
C0682, Sneha Malhotra ,snehamalhotra@email.com,28566769,Female,1990/10/10,Mumbai,Telangana,2024-12-03,ten,Active
C0683,Arjun Mehta,arjunmehta@email.com,12814481,Male,1999/10/16,Mumbai,Tamil Nadu,2024-01-22,1119,active
C0684,Karan Iyer,karaniyer@email.com,12782342,Male,1996/10/26,Delhi,Rajasthan,2024-09-19,ten,active
C0685,Meena Gupta,meenagupta@email.com,37587927,Male,1992-10-13,Hyderabad,West Bengal,2023-10-23,,active
C0686,Rahul Iyer,rahuliyer@email.com,30960313,Male,1985-12-02,Hyderabad,Karnataka,2023/12/25,ten,Inactive
C0687,Karan Singh,karansingh@email.com,15042485,Female,06-12-1986,Pune,Tamil Nadu,25/11/2024,1601,active
C0688,Arjun Verma,arjunverma@email.com,20759558,Male,1990/11/11,Hyderabad,Karnataka,02-03-2024,,active
C0689,Rohan Verma,rohanverma@email.com,36229762,Female,02/09/1991,Pune,Rajasthan,2024/04/24,1217,active
C0690, Meena Rao ,meenarao@email.com,11984101,Male,1994-03-15,Kolkata,Rajasthan,2023/05/11,ten,Active
C0691,Arjun Singh,arjunsingh@email,not_available,Male,14/01/1994,Pune,Maharashtra,25/10/2023,,Inactive
C0692,Sneha Sharma,snehasharma@email.com,28783519,Male,1987-09-22,Bangalore,Telangana,2024/10/05,1536,Inactive
C0693,Rahul Iyer,rahuliyer@email.com,28296818,Male,1998-12-28,Mumbai,West Bengal,26/01/2023,237,active
C0694,Rahul Verma,rahulverma@email.com,36200072,Female,23-09-1991,Mumbai,Uttar Pradesh,2023-05-30,1779,Active
C0695,Amit Mehta,amitmehta@email.com,10333562,Female,30-10-1988,Hyderabad,Uttar Pradesh,2024-01-31,ten,active
C0696,Arjun Rao,arjunrao@email,26925660,Female,1991-02-30,Delhi,Rajasthan,23/05/2023,1036,Inactive
C0697,Meena Das,meenadas@email.com,34555076,Male,1985/03/16,Bangalore,Karnataka,2023/12/27,,active
C0698,Amit Das,amitdas@email.com,33743836,Female,08/10/1999,Bangalore,Rajasthan,2024/08/25,,Inactive
C0699,Anjali Rao,anjalirao@email,37942711,Female,1991-02-30,Pune,Tamil Nadu,2023-08-31,,Active
C0700,Arjun Rao,arjunrao@email,11726248,Male,1986/06/12,Bangalore,Rajasthan,21/04/2023,334,active
C0701,Amit Gupta,amitgupta@email.com,24381430,Male,1997/06/25,Mumbai,Delhi,2024-10-06,ten,Active
C0702,Rahul Singh,rahulsingh@email.com,16986232,Female,12/02/1985,Chennai,Tamil Nadu,07/08/2024,,Inactive
C0703,Sneha Kapoor,snehakapoor@email.com,23660551,Male,15-11-1998,Bangalore,Telangana,2023-04-14,1741,active
C0704,Pooja Sharma,poojasharma@email.com,24755669,Male,1998-06-29,Hyderabad,Maharashtra,01-07-2024,ten,Inactive
C0705,Anjali Malhotra,anjalimalhotra@email.com,19906092,Male,1992-01-02,Delhi,Rajasthan,2024/03/07,,Active
C0706,Sneha Sharma,snehasharma@email,25568409,Male,1988/02/16,Pune,Maharashtra,2024-03-02,,Inactive
C0707,Meena Singh,meenasingh@email.com,36040306,Male,1991-01-26,Delhi,Delhi,27-01-2023,ten,Inactive
C0708, Anjali Rao ,anjalirao@email.com,13554011,Female,2000-04-18,Kolkata,Karnataka,29/04/2023,ten,Active
C0709,Anjali Kapoor,anjalikapoor@email,not_available,Female,21/11/1992,Kolkata,Delhi,16-01-2023,1980,Active
C0710,Neha Sharma,nehasharma@email.com,29559973,Male,1987/11/05,Jaipur,West Bengal,2024-11-04,ten,Inactive
C0711,Neha Verma,nehaverma@email.com,28814540,Female,12-08-1990,Hyderabad,Rajasthan,2024/07/18,,Inactive
C0712,Pooja Malhotra,poojamalhotra@email.com,34696661,Male,1991-01-01,Chennai,Karnataka,17-06-2024,ten,active
C0713,Karan Mehta,karanmehta@email.com,27238000,Male,03-10-1987,Lucknow,Delhi,2023/10/04,173,Inactive
C0714,Arjun Das,arjundas@email.com,not_available,Male,24/11/1986,Jaipur,Karnataka,06/11/2024,1114,Inactive
C0715,Rahul Das,rahuldas@email.com,16225227,Male,1985/09/14,Delhi,Rajasthan,28/09/2024,,active
C0716,Rahul Verma,rahulverma@email.com,27270039,Female,1997/05/30,Bangalore,Uttar Pradesh,23-04-2024,,Active
C0717,Rahul Das,rahuldas@email.com,not_available,Female,2000-04-23,Pune,Telangana,2024/11/06,,Inactive
C0718,Anjali Sharma,anjalisharma@email.com,not_available,Male,1987/10/16,Lucknow,Delhi,03/01/2024,ten,Inactive
C0719,Karan Mehta,karanmehta@email.com,19407569,Female,1994-03-02,Hyderabad,West Bengal,11-05-2023,,Inactive
C0720, Amit Singh ,amitsingh@email.com,36227767,Female,11-11-1998,Delhi,Tamil Nadu,2023/03/04,,active
C0721, Rahul Kapoor ,rahulkapoor@email.com,11130802,Male,14-02-1997,Pune,Rajasthan,28/11/2024,816,Active
C0722,Arjun Das,arjundas@email.com,33378396,Female,1991-02-30,Delhi,Karnataka,2024-01-13,ten,active
C0723,Amit Gupta,amitgupta@email.com,25823842,Female,29-07-1985,Chennai,Uttar Pradesh,2024-08-19,ten,Inactive
C0724,Amit Rao,amitrao@email.com,19647254,Male,1999-07-25,Kolkata,Delhi,13/09/2024,,Inactive
C0725,Karan Malhotra,karanmalhotra@email.com,36141787,Female,22-11-1994,Chennai,West Bengal,2023-11-19,,Inactive
C0726, Pooja Iyer ,poojaiyer@email.com,34351362,Female,1994/03/13,Jaipur,Tamil Nadu,06-08-2024,,Inactive
C0727,Pooja Rao,poojarao@email.com,27591985,Female,14-02-2000,Kolkata,Karnataka,12/08/2024,ten,Inactive
C0728,Pooja Singh,poojasingh@email.com,17004474,Male,1991-02-30,Bangalore,Delhi,2024-03-17,ten,Inactive
C0729,Amit Verma,amitverma@email.com,23878905,Female,21/12/1987,Mumbai,Rajasthan,2023-12-11,ten,Inactive
C0730,Rahul Verma,rahulverma@email.com,22487117,Male,17/12/1992,Bangalore,Maharashtra,2023-06-05,ten,Inactive
C0731,Anjali Kapoor,anjalikapoor@email.com,25829025,Male,12/02/2000,Chennai,Telangana,2024/05/20,ten,Active
C0732,Anjali Malhotra,anjalimalhotra@email.com,24459975,Male,12/10/1996,Jaipur,Telangana,2024/08/11,ten,Active
C0733,Sneha Das,snehadas@email.com,24837068,Male,1988/09/18,Chennai,Telangana,2023-05-25,ten,Active
C0734,Karan Malhotra,karanmalhotra@email.com,17729791,Female,1991-02-30,Delhi,Rajasthan,2023/07/28,1948,Inactive
C0735,Arjun Iyer,arjuniyer@email.com,12331990,Female,07/09/1996,Lucknow,Telangana,30-03-2023,704,active
C0736,Neha Kapoor,nehakapoor@email.com,22040122,Male,10-10-1986,Pune,Delhi,2024-03-19,1589,Inactive
C0737, Karan Kapoor ,karankapoor@email.com,33732932,Male,1989-04-09,Hyderabad,West Bengal,05/06/2023,,Active
C0738,Meena Das,meenadas@email,not_available,Male,1987-12-16,Bangalore,Delhi,2024/03/04,,Inactive
C0739,Arjun Gupta,arjungupta@email.com,14265102,Female,07/04/1990,Lucknow,West Bengal,07/10/2024,,Inactive
C0740,Sneha Malhotra,snehamalhotra@email.com,19871516,Male,16-10-1995,Bangalore,West Bengal,2023-11-23,ten,active
C0741,Arjun Singh,arjunsingh@email,16868131,Female,07/11/1995,Delhi,Rajasthan,2023/09/25,ten,active
C0742,Arjun Iyer,arjuniyer@email.com,38474137,Female,1994-07-16,Jaipur,Tamil Nadu,09-08-2024,ten,Inactive
C0743, Pooja Verma ,poojaverma@email.com,17913734,Female,04-10-1998,Pune,Maharashtra,2024-11-01,,Inactive
C0744,Pooja Kapoor,poojakapoor@email.com,28759680,Female,04-01-1997,Pune,Uttar Pradesh,09-08-2023,,Active
C0745, Rahul Sharma ,rahulsharma@email.com,not_available,Male,23/10/1996,Delhi,Telangana,07/05/2023,ten,Inactive
C0746,Arjun Singh,arjunsingh@email.com,34016470,Male,1991-01-21,Mumbai,Uttar Pradesh,2023/07/18,,active
C0747,Arjun Malhotra,arjunmalhotra@email.com,30950028,Female,11/07/1985,Mumbai,Tamil Nadu,2024/02/21,515,active
C0748,Rohan Malhotra,rohanmalhotra@email.com,20833877,Female,1996-05-13,Chennai,Delhi,11-02-2024,,active
C0749,Sneha Iyer,snehaiyer@email.com,not_available,Male,1997/08/19,Chennai,West Bengal,30-08-2024,780,Active
C0750,Amit Rao,amitrao@email.com,25259688,Male,30-10-1998,Pune,Uttar Pradesh,2023/01/06,ten,Inactive
C0751,Pooja Malhotra,poojamalhotra@email.com,29336491,Male,1995/12/18,Mumbai,Uttar Pradesh,2024-12-17,1435,active
C0752,Amit Sharma,amitsharma@email.com,not_available,Female,1988-08-20,Lucknow,Karnataka,03/10/2024,440,Active
C0753,Karan Rao,karanrao@email.com,10550070,Female,1991-02-30,Pune,Karnataka,2023/05/25,ten,Inactive
C0754,Pooja Gupta,poojagupta@email.com,14570269,Male,1993/04/30,Bangalore,West Bengal,2023/01/11,ten,active
C0755,Amit Singh,amitsingh@email.com,17782360,Male,1995-07-22,Delhi,West Bengal,31-08-2024,,Active
C0756,Sneha Malhotra,snehamalhotra@email.com,27482457,Female,1990-01-26,Pune,Uttar Pradesh,18-09-2023,2000,Active
C0757,Anjali Singh,anjalisingh@email.com,17154366,Female,1987/04/24,Pune,Telangana,22/09/2024,ten,Active
C0758,Amit Sharma,amitsharma@email.com,25875497,Male,1990-03-15,Delhi,Karnataka,07/06/2024,,active
C0759,Meena Kapoor,meenakapoor@email.com,10290596,Female,1991-10-15,Kolkata,Rajasthan,2024-06-27,,Inactive
C0760,Pooja Singh,poojasingh@email.com,31822780,Male,20-03-1999,Kolkata,Uttar Pradesh,2024/10/29,ten,Active
C0761,Rahul Kapoor,rahulkapoor@email.com,25149824,Female,1995/06/16,Pune,Karnataka,11-01-2023,ten,active
C0762, Sneha Malhotra ,snehamalhotra@email.com,30676067,Male,1991-02-30,Hyderabad,Delhi,2024/10/24,ten,Inactive
C0763, Meena Rao ,meenarao@email.com,not_available,Female,1985/12/26,Lucknow,West Bengal,27/06/2023,,Inactive
C0764,Karan Verma,karanverma@email.com,not_available,Male,09-11-1985,Delhi,West Bengal,2024-10-14,,active
C0765,Neha Malhotra,nehamalhotra@email.com,28262481,Female,24-03-1991,Bangalore,Rajasthan,2024-06-12,,Inactive
C0766,Arjun Rao,arjunrao@email.com,36689981,Female,1999-12-23,Chennai,Uttar Pradesh,2023-06-27,,active
C0767, Rohan Malhotra ,rohanmalhotra@email.com,not_available,Male,12/11/1992,Bangalore,Maharashtra,2023/07/10,,Inactive
C0768,Rahul Singh,rahulsingh@email.com,11828290,Male,1985/03/27,Bangalore,Telangana,24/02/2023,1042,Inactive
C0769,Rohan Singh,rohansingh@email.com,22009400,Female,1991/04/05,Lucknow,Telangana,05/04/2023,947,active
C0770,Anjali Kapoor,anjalikapoor@email.com,13478527,Female,28/10/1992,Bangalore,Tamil Nadu,20/12/2024,,active
C0771,Rohan Mehta,rohanmehta@email.com,22727460,Male,1992/09/04,Kolkata,Karnataka,01-05-2024,,active
C0772,Anjali Kapoor,anjalikapoor@email.com,20114054,Female,1993-05-08,Lucknow,Rajasthan,2023-12-11,,Active
C0773,Sneha Das,snehadas@email.com,34032436,Female,26-08-1988,Jaipur,West Bengal,2023/09/07,1640,Inactive
C0774,Sneha Gupta,snehagupta@email.com,21913635,Male,30/07/1992,Jaipur,Uttar Pradesh,03/10/2023,714,Inactive
C0775,Rahul Singh,rahulsingh@email.com,28790312,Male,1996/06/27,Bangalore,Rajasthan,2023-02-25,,active
C0776,Amit Kapoor,amitkapoor@email.com,16177308,Male,16/04/1995,Chennai,Tamil Nadu,2024-03-23,,Inactive
C0777,Pooja Singh,poojasingh@email,22539159,Male,2000/05/11,Lucknow,Uttar Pradesh,19-04-2024,ten,Active
C0778,Arjun Singh,arjunsingh@email.com,20416380,Female,21-02-1992,Kolkata,Maharashtra,22/12/2023,ten,Inactive
C0779,Anjali Sharma,anjalisharma@email.com,34551357,Female,22-12-1989,Mumbai,Tamil Nadu,22/05/2023,1672,Active
C0780,Rahul Mehta,rahulmehta@email.com,39164285,Female,1991/10/10,Delhi,Telangana,07-03-2024,,Active
C0781,Arjun Malhotra,arjunmalhotra@email.com,18971021,Male,1987-05-22,Bangalore,Rajasthan,12/05/2023,,Inactive
C0782,Meena Sharma,meenasharma@email.com,18007087,Female,27/11/1995,Kolkata,Rajasthan,2024/04/29,965,Inactive
C0783, Sneha Verma ,snehaverma@email,22554587,Female,05/01/1989,Chennai,West Bengal,2024-03-21,,active
C0784,Rohan Sharma,rohansharma@email.com,24206127,Female,23/09/1987,Delhi,Telangana,2023/07/03,851,active
C0785,Arjun Sharma,arjunsharma@email,38718932,Male,1995-01-08,Mumbai,Maharashtra,10-05-2023,1320,Inactive
C0786,Meena Rao,meenarao@email.com,30877875,Female,01/03/1991,Delhi,Maharashtra,2023/12/01,,Active
C0787,Amit Gupta,amitgupta@email,30875696,Female,1999-04-22,Jaipur,Uttar Pradesh,23-01-2023,,Inactive
C0788,Rohan Verma,rohanverma@email.com,17087844,Male,21-09-1994,Delhi,Rajasthan,10/08/2024,ten,Active
C0789, Arjun Das ,arjundas@email.com,27685120,Female,2000/06/14,Delhi,Uttar Pradesh,2023-08-01,,active
C0790,Amit Das,amitdas@email.com,11973671,Female,1990/12/28,Lucknow,Uttar Pradesh,2024/10/12,298,Inactive
C0791,Arjun Iyer,arjuniyer@email.com,28939426,Female,1991-02-30,Chennai,Karnataka,20/11/2024,ten,active
C0792,Arjun Sharma,arjunsharma@email.com,32462308,Female,1999-10-27,Hyderabad,Telangana,19/11/2023,ten,Inactive
C0793,Meena Sharma,meenasharma@email.com,19318953,Female,01-07-1988,Kolkata,West Bengal,29/08/2023,ten,Inactive
C0794,Amit Rao,amitrao@email.com,37743261,Male,1998-08-14,Jaipur,Uttar Pradesh,27-12-2023,ten,active
C0795,Anjali Das,anjalidas@email.com,30662607,Female,1992-03-01,Chennai,Uttar Pradesh,21/05/2024,,active
C0796,Meena Singh,meenasingh@email.com,39145375,Female,1988-12-26,Jaipur,Uttar Pradesh,25-02-2024,ten,Inactive
C0797,Rahul Gupta,rahulgupta@email.com,17681944,Male,1990-01-11,Lucknow,Maharashtra,2024-01-15,,Inactive
C0798,Anjali Rao,anjalirao@email.com,28863231,Male,20-05-1997,Pune,Karnataka,2023-10-28,1841,Active
C0799,Pooja Gupta,poojagupta@email.com,26988170,Female,06/05/1995,Bangalore,Tamil Nadu,2024-04-18,595,Active
C0800,Rahul Rao,rahulrao@email.com,15249683,Male,28/08/1996,Lucknow,West Bengal,2023/03/03,ten,active
C0801,Rahul Kapoor,rahulkapoor@email.com,14832638,Male,17/12/1993,Bangalore,Rajasthan,2024/02/27,977,Active
C0802, Pooja Iyer ,poojaiyer@email.com,29012473,Female,1989/09/18,Pune,Telangana,06/12/2024,,active
C0803,Meena Das,meenadas@email.com,38144065,Female,1997-09-29,Hyderabad,Telangana,2023/06/12,1659,active
C0804,Meena Das,meenadas@email.com,38717914,Male,19-06-1988,Hyderabad,Karnataka,2024-08-21,,active
C0805,Sneha Malhotra,snehamalhotra@email.com,36611608,Female,04-08-1996,Lucknow,Karnataka,21/06/2024,,Active
C0806,Meena Rao,meenarao@email.com,23893187,Male,1985-04-27,Chennai,Rajasthan,25/05/2024,801,Inactive
C0807,Rahul Malhotra,rahulmalhotra@email,23202249,Female,1990/02/14,Kolkata,Maharashtra,27/02/2023,1460,Inactive
C0808,Karan Mehta,karanmehta@email.com,39446853,Male,28-06-1990,Hyderabad,Telangana,04-04-2023,,Inactive
C0809,Neha Singh,nehasingh@email.com,10818336,Male,20-09-1996,Pune,Maharashtra,21/07/2023,566,Active
C0810,Meena Verma,meenaverma@email,30590301,Male,05-09-1995,Lucknow,Tamil Nadu,26/08/2024,ten,Active
C0811,Rohan Rao,rohanrao@email.com,30576395,Male,28-06-1998,Pune,Telangana,2024/11/25,,Inactive
C0812,Meena Verma,meenaverma@email.com,not_available,Female,1989/02/01,Hyderabad,Maharashtra,2024/03/29,,Inactive
C0813,Karan Singh,karansingh@email.com,11677019,Female,05-05-1989,Chennai,Karnataka,28-11-2023,ten,Active
C0814,Arjun Singh,arjunsingh@email.com,27409300,Female,17-07-1988,Chennai,Telangana,2024/04/28,,active
C0815,Amit Das,amitdas@email.com,32693432,Female,1992/06/26,Delhi,Uttar Pradesh,29-12-2023,ten,active
C0816, Rohan Sharma ,rohansharma@email.com,11736930,Male,2000/10/18,Chennai,West Bengal,2023-10-08,ten,Active
C0817,Pooja Singh,poojasingh@email.com,30706992,Female,20/04/1992,Jaipur,Delhi,2023-04-14,,Inactive
C0818,Sneha Das,snehadas@email.com,18886126,Female,1997/01/24,Bangalore,Karnataka,2024/08/26,ten,Inactive
C0819,Pooja Malhotra,poojamalhotra@email.com,36887771,Male,1986/12/22,Bangalore,Maharashtra,2024/12/17,,active
C0820,Meena Mehta,meenamehta@email.com,31066878,Male,17-02-1989,Bangalore,Maharashtra,19/10/2024,ten,active
C0821,Arjun Iyer,arjuniyer@email.com,20009273,Female,1986-01-29,Kolkata,West Bengal,2023/10/17,,Inactive
C0822,Neha Verma,nehaverma@email.com,not_available,Female,1997-09-05,Chennai,Maharashtra,01/12/2024,1189,active
C0823,Meena Iyer,meenaiyer@email.com,25034648,Female,1988-05-31,Delhi,Uttar Pradesh,2024/08/11,,Active
C0824,Anjali Rao,anjalirao@email.com,21781346,Female,1991-02-30,Kolkata,West Bengal,31-10-2024,ten,Inactive
C0825,Sneha Gupta,snehagupta@email,35069230,Male,04-06-1988,Bangalore,Rajasthan,2023/03/12,ten,active
C0826,Pooja Mehta,poojamehta@email.com,30753184,Female,11/07/1989,Mumbai,Uttar Pradesh,27/01/2023,655,Inactive
C0827,Pooja Rao,poojarao@email.com,12828062,Male,08/02/1986,Bangalore,Tamil Nadu,04/05/2023,506,Inactive
C0828,Anjali Kapoor,anjalikapoor@email.com,37192161,Male,09-02-1992,Delhi,Uttar Pradesh,06/03/2024,,Active
C0829,Sneha Kapoor,snehakapoor@email.com,not_available,Female,15/12/1991,Lucknow,Delhi,2023/10/09,,Active
C0830,Amit Mehta,amitmehta@email.com,not_available,Male,23-12-1988,Hyderabad,Rajasthan,24/09/2024,1162,Active
C0831,Arjun Singh,arjunsingh@email.com,10425478,Male,01-12-1988,Lucknow,Tamil Nadu,10/11/2023,,Inactive
C0832,Sneha Das,snehadas@email,38271123,Female,1998-12-13,Delhi,Uttar Pradesh,04-09-2024,779,Active
C0833,Neha Sharma,nehasharma@email.com,36305856,Female,1992-10-27,Bangalore,Delhi,15/11/2023,959,active
C0834,Rohan Singh,rohansingh@email.com,12452390,Male,1992/03/30,Bangalore,Tamil Nadu,11-06-2024,,Active
C0835,Pooja Verma,poojaverma@email.com,23016365,Female,1987/02/16,Pune,West Bengal,2024/11/15,,Active
C0836,Sneha Rao,sneharao@email.com,32508589,Male,1993-05-29,Delhi,Tamil Nadu,15/06/2023,ten,active
C0837,Rahul Gupta,rahulgupta@email.com,27179601,Female,1995/10/14,Hyderabad,West Bengal,2023/05/01,,Inactive
C0838,Karan Kapoor,karankapoor@email.com,31718374,Male,25-07-1992,Pune,Telangana,2023/03/06,ten,active
C0839,Rahul Malhotra,rahulmalhotra@email.com,35241168,Female,01/11/1987,Lucknow,Uttar Pradesh,2024-07-20,1799,Inactive
C0840,Amit Rao,amitrao@email.com,12656993,Male,17-06-1996,Kolkata,Delhi,2024/06/29,1689,Inactive
C0841,Pooja Malhotra,poojamalhotra@email.com,26081987,Male,1988-09-28,Kolkata,Uttar Pradesh,2023/07/27,1493,Active
C0842,Arjun Das,arjundas@email.com,16226236,Male,29/09/1993,Hyderabad,Telangana,2023-08-02,ten,Active
C0843,Arjun Singh,arjunsingh@email.com,32177489,Male,23-03-1988,Chennai,Rajasthan,14-03-2023,1665,active
C0844,Amit Rao,amitrao@email.com,17782778,Male,09-10-1987,Kolkata,Telangana,2024-06-20,ten,Inactive
C0845,Anjali Iyer,anjaliiyer@email.com,11672765,Female,1990/03/18,Hyderabad,Delhi,2024/01/26,1783,Active
C0846,Meena Rao,meenarao@email.com,15513228,Female,14/02/1998,Chennai,West Bengal,19/12/2024,ten,active
C0847,Rahul Verma,rahulverma@email.com,22654570,Female,1991/04/15,Mumbai,Delhi,14/04/2023,ten,Active
C0848,Anjali Iyer,anjaliiyer@email.com,36188649,Female,1989/12/19,Delhi,Maharashtra,2024-08-27,,Inactive
C0849,Neha Verma,nehaverma@email,12142762,Female,09/05/1990,Kolkata,Delhi,13/02/2024,ten,Inactive
C0850,Rahul Mehta,rahulmehta@email.com,31332347,Female,1997/09/19,Pune,Rajasthan,27-12-2023,ten,active
C0851,Meena Sharma,meenasharma@email.com,26023059,Female,1992/04/12,Pune,Karnataka,2024-05-26,1674,active
C0852,Sneha Gupta,snehagupta@email.com,19826702,Female,27-01-1997,Bangalore,Uttar Pradesh,2023/07/27,ten,Inactive
C0853,Meena Kapoor,meenakapoor@email.com,12149057,Female,1992/07/23,Kolkata,Telangana,27-07-2024,1645,active
C0854,Anjali Verma,anjaliverma@email.com,12586145,Female,16/06/1989,Mumbai,Telangana,2024-09-20,ten,active
C0855, Pooja Iyer ,poojaiyer@email.com,38819614,Male,01-12-1985,Chennai,West Bengal,25-10-2024,ten,Active
C0856,Rahul Das,rahuldas@email.com,11250775,Male,20/06/1990,Kolkata,Uttar Pradesh,04/10/2024,ten,Inactive
C0857,Rohan Kapoor,rohankapoor@email.com,38815886,Female,1990/11/30,Chennai,Karnataka,09/04/2023,1943,Inactive
C0858,Sneha Verma,snehaverma@email.com,35769734,Female,1998/07/20,Delhi,West Bengal,25/09/2024,,active
C0859,Anjali Rao,anjalirao@email.com,39086442,Male,14-06-1986,Mumbai,Rajasthan,2023/03/08,,Inactive
C0860,Rohan Sharma,rohansharma@email.com,21365235,Female,29-05-1998,Chennai,Uttar Pradesh,2023/05/28,911,Active
C0861,Anjali Sharma,anjalisharma@email.com,39995032,Male,2000-12-21,Chennai,Karnataka,2023-07-05,1686,Inactive
C0862,Meena Verma,meenaverma@email.com,33567648,Female,11/06/1992,Bangalore,Rajasthan,2023-07-07,,active
C0863,Sneha Singh,snehasingh@email.com,39407782,Male,2000/11/11,Pune,West Bengal,2023/04/07,1123,Active
C0864, Anjali Sharma ,anjalisharma@email.com,not_available,Female,1997/06/30,Jaipur,Telangana,2023/01/29,295,Active
C0865,Amit Mehta,amitmehta@email,19349680,Female,12-04-1999,Bangalore,West Bengal,24-12-2024,1196,Inactive
C0866,Amit Iyer,amitiyer@email.com,38179344,Male,1985-09-06,Mumbai,West Bengal,17-07-2023,ten,Inactive
C0867,Sneha Iyer,snehaiyer@email.com,not_available,Male,09/10/1999,Pune,Karnataka,03/09/2023,ten,Active
C0868,Arjun Sharma,arjunsharma@email.com,not_available,Male,14/01/1993,Pune,Uttar Pradesh,13-07-2024,,active
C0869,Sneha Singh,snehasingh@email.com,37527886,Male,1995/01/18,Pune,West Bengal,16/09/2024,ten,active
C0870,Meena Das,meenadas@email.com,23003958,Male,2000-05-05,Pune,Delhi,2024-07-01,485,Active
C0871,Rohan Rao,rohanrao@email.com,39477961,Female,1989-03-23,Delhi,Tamil Nadu,12/04/2023,,Active
C0872,Pooja Kapoor,poojakapoor@email,22899348,Male,21/08/1986,Hyderabad,Delhi,2023/09/04,,Active
C0873,Arjun Mehta,arjunmehta@email.com,17660005,Female,04/05/1993,Hyderabad,Tamil Nadu,2024/10/31,191,active
C0874,Rahul Rao,rahulrao@email,29907573,Female,12-04-1994,Bangalore,Tamil Nadu,2023-03-14,ten,Active
C0875,Amit Iyer,amitiyer@email.com,11472504,Female,1986/06/29,Kolkata,Telangana,2023/10/19,,Active
C0876,Neha Rao,neharao@email,13771566,Male,14/07/1989,Delhi,Uttar Pradesh,2023-07-08,511,Inactive
C0877,Neha Mehta,nehamehta@email.com,19358316,Male,12/10/1994,Chennai,Rajasthan,2023-02-14,1612,Active
C0878, Sneha Das ,snehadas@email.com,21463893,Male,08-12-1988,Chennai,Karnataka,04-10-2024,,active
C0879,Meena Sharma,meenasharma@email.com,19969784,Male,18-11-1994,Mumbai,Maharashtra,2024-02-24,,Inactive
C0880,Amit Kapoor,amitkapoor@email,not_available,Male,1991-02-30,Jaipur,Maharashtra,2023-08-18,1946,Inactive
C0881,Karan Verma,karanverma@email.com,14669331,Male,12/06/1985,Lucknow,Telangana,20/12/2023,,active
C0882,Amit Iyer,amitiyer@email.com,34022476,Male,12-01-1997,Pune,Delhi,2024/03/18,ten,Active
C0883,Rahul Iyer,rahuliyer@email.com,19065036,Female,16-03-1994,Lucknow,West Bengal,30/03/2024,923,active
C0884,Sneha Kapoor,snehakapoor@email.com,29459311,Female,24-04-1992,Lucknow,Uttar Pradesh,2024/01/19,,Active
C0885,Arjun Singh,arjunsingh@email.com,26086873,Male,20/07/1995,Jaipur,Uttar Pradesh,04/07/2023,,Active
C0886,Pooja Rao,poojarao@email.com,39504810,Male,1997/09/23,Bangalore,Uttar Pradesh,21/11/2023,,Active
C0887,Amit Iyer,amitiyer@email,not_available,Male,1992-02-04,Pune,Maharashtra,2023/11/17,1484,Active
C0888,Amit Mehta,amitmehta@email.com,10091811,Male,1991/11/25,Hyderabad,Telangana,14-04-2023,ten,Active
C0889,Amit Rao,amitrao@email.com,34396182,Male,29/08/1987,Mumbai,Karnataka,2024-03-31,,Active
C0890,Amit Rao,amitrao@email.com,25387375,Male,10-08-1995,Lucknow,Delhi,2024/05/18,1671,active
C0891,Neha Kapoor,nehakapoor@email.com,34591261,Male,1986/07/19,Pune,Telangana,2024-12-29,ten,active
C0892,Anjali Iyer,anjaliiyer@email.com,19560932,Male,11/05/1985,Lucknow,Rajasthan,2023-06-20,ten,Inactive
C0893,Pooja Das,poojadas@email.com,36913388,Male,26/11/1990,Pune,Delhi,2023-05-14,791,Inactive
C0894, Anjali Sharma ,anjalisharma@email.com,35104002,Female,16/10/1991,Kolkata,Uttar Pradesh,2024/02/21,ten,Active
C0895,Sneha Das,snehadas@email.com,not_available,Female,1997/05/23,Kolkata,Maharashtra,24-01-2023,646,Active
C0896,Pooja Verma,poojaverma@email.com,not_available,Male,21-12-1988,Pune,Maharashtra,09/06/2023,1271,Inactive
C0897,Sneha Verma,snehaverma@email.com,27728122,Male,28-09-1998,Jaipur,Tamil Nadu,2023-08-04,,Inactive
C0898,Neha Rao,neharao@email.com,16594025,Female,09-03-1992,Delhi,West Bengal,2023-07-09,1074,Active
C0899,Amit Mehta,amitmehta@email,28394020,Male,27-11-1990,Bangalore,Uttar Pradesh,2024/10/12,1533,Inactive
C0900,Arjun Malhotra,arjunmalhotra@email.com,10769026,Female,15/05/1999,Hyderabad,Karnataka,2023-03-08,ten,Active
C0901,Meena Kapoor,meenakapoor@email.com,not_available,Male,10/05/1986,Pune,Rajasthan,2024-12-15,,Inactive
C0902,Rohan Kapoor,rohankapoor@email.com,19240715,Male,10/02/1995,Chennai,Karnataka,2023/02/13,ten,active
C0903,Meena Iyer,meenaiyer@email.com,24942081,Male,11/04/1992,Bangalore,Rajasthan,26-01-2024,ten,active
C0904,Sneha Sharma,snehasharma@email.com,not_available,Female,29-09-1994,Bangalore,Telangana,12-12-2023,,Active
C0905,Meena Rao,meenarao@email.com,12143821,Male,1988/07/20,Lucknow,Delhi,2023-12-28,566,Active
C0906,Sneha Iyer,snehaiyer@email.com,not_available,Female,20-08-1998,Bangalore,Rajasthan,2024/10/07,ten,Inactive
